-0.0861019,-0.129892
0.304977,-0.348513
0.198975,-0.732648
-0.829095,-0.241566
-0.718827,0.316558
-0.763371,0.753753
0.16325,-0.572491
0.333285,0.057192
-0.37156,0.87758
0.531047,-0.748269
-0.914236,0.0295732
-0.199386,-0.5711
-0.0937533,-0.672879
-0.379671,-0.131158
-0.979239,0.296577
-0.740081,-0.0753408
-0.823314,0.554896
0.566146,0.36566
0.812249,0.727051
-0.865906,-0.896578
0.0536084,-0.639277
0.847174,-0.773141
-0.221768,0.190459
0.274051,0.396672
0.0780386,-0.184902
0.638403,0.153803
0.834671,-0.550983
0.572703,-0.249082
-0.233862,-0.796969
0.609759,-0.223101
0.489609,0.859679
0.691558,0.656294
0.424575,0.267704
0.0319544,0.246823
0.0047546,0.156049
0.340245,-0.931637
0.506772,0.197419
-0.714778,-0.704996
-0.602122,0.549272
0.681677,0.465916
-0.62563,0.33008
-0.370281,-0.780959
0.769097,-0.787578
-0.0400413,-0.454765
-0.594547,-0.420282
0.312133,0.885062
-0.550603,0.0136911
0.551356,0.863971
-0.708605,-0.406689
0.120795,0.286149
0.739359,-0.528961
0.344512,0.256132
0.658458,0.619734
0.541136,-0.933664
0.179006,0.232813
0.522252,0.543376
-0.427107,-0.838028
0.752417,-0.64801
-0.635606,-0.277624
-0.112776,-0.240153
0.292094,-0.790642
-0.345091,0.731491
0.213049,-0.783735
0.605462,0.494444
-0.200424,-0.263743
-0.209407,-0.451065
0.197296,-0.854895
0.795066,-0.134246
0.754839,0.346202
-0.0779097,-0.0561551
-0.410985,-0.545657
-0.502779,0.151908
-0.393686,-0.740362
0.493898,-0.0392921
-0.0279858,-0.608878
0.710555,-0.725892
-0.409521,-0.624537
-0.984401,0.793528
-0.418272,0.611061
0.297972,0.371304
-0.642682,-0.901436
0.910239,0.544614
-0.766331,0.715305
-0.579632,0.978508
0.0715069,0.332458
-0.0676471,0.650522
0.776801,0.419574
-0.187571,-0.606884
0.669212,-0.683673
0.343823,-0.348774
-0.302551,0.064378
-0.0846654,0.277928
0.429841,-0.0790664
0.0814564,-0.978431
-0.458005,-0.610572
0.382873,-0.110687
-0.522008,0.303112
-0.556073,-0.298338
0.0284164,-0.145705
-0.30983,-0.890077
-0.803247,0.612522
0.750445,0.963555
0.0420964,-0.427126
-0.63333,-0.278692
-0.120799,0.700493
0.362535,0.56665
-0.225129,-0.712131
-0.145422,-0.785287
0.198803,0.926034
-0.773718,0.730798
-0.674538,0.599155
-0.36989,-0.206545
-0.087733,0.064037
0.485116,0.930683
